left angle,right angle
52.0907429021058,70.94707096150795
53.50517806415368,75.59668557733048
54.343682901058614,78.55198134207252
54.805877909769805,78.98731834326239
55.292437738882796,77.8706217327864
55.55073136886864,76.29787761461591
55.99449647146632,75.4485856283505
56.061247804970215,76.14472172247645
56.368711452580285,77.64736708396778
56.34745123382077,74.00398997833885
56.3736444986117,74.27781588969944
56.173947671945655,74.82358727392264
56.324592917061736,74.99578924537992
56.62194842647615,74.89654326695441
57.4068470800458,74.58771699377054
57.488231684917075,75.4279865035315
57.627710128574286,76.43993747631524
57.947287535131096,80.25036041255899
57.91109417449584,80.75367659553099
57.72330423455468,79.04928198417589
57.64725426755091,75.79543288488814
57.52444345455843,69.59471138290857
57.400373023348735,70.08416814918284
57.28549295451026,70.97479919132701
57.240730664745186,72.33985490668205
57.03207729468627,76.21991716414577
56.82358518973379,77.10621865363764
56.507330281408635,76.59723687833976
56.31327974742749,76.66744525840856
56.055077788664455,76.44972122146673
55.728615822529164,77.44463832668242
55.59337456002623,78.17698217503435
55.20589492217219,76.9303253893064
55.256085164203256,83.38894902964905
55.234500537081466,85.89865016678023
55.11889303926156,87.5089279941879
54.87369419577412,87.69869498517524
54.28263832526676,87.23264599249138
53.589564667987396,81.26034870379014
52.17884328302899,73.41527759796963
50.77817215153035,65.44175568590583
50.64530513913886,59.33445869498737
51.742306353653355,69.90622142985715
53.007816438282674,80.80268507300795
55.20613717685383,81.28923297743631
57.868320631044504,80.55677164837097
59.02839471063001,79.96462280508405
59.49419374287702,79.69645486724717
59.61965861222888,83.13030214265868
59.39411671701036,95.25052229131465
59.7532115719113,97.37679510484445
59.897588199498045,97.05362505972316
